,Record Type,VIN,Registration Class,City,State,Zip,County,Model Year,Make,Body Type,Fuel Type,Unladen Weight,Maximum Gross Weight,Passengers,Reg Valid Date,Reg Expiration Date,Color,Scofflaw Indicator,Suspension Indicator,Revocation Indicator
42254,VEH,7SAYGDEE4NF329726,PAS,STATEN ISLAND,NY,10306,RICHMOND,2022.0,TESLA,SUBN,ELECTRIC,4416.0,,,12/13/2023,12/17/2025,WH,N,N,N
42256,VEH,7SAYGDEE4NF328897,PAS,FLUSHING,NY,11367,QUEENS,2022.0,TESLA,SUBN,ELECTRIC,4416.0,,,12/03/2023,12/21/2025,WH,N,N,N
42257,VEH,7SAYGDEE4NF327927,PAS,BRONX,NY,10461,BRONX,2022.0,TESLA,SUBN,ELECTRIC,4416.0,,,10/31/2023,12/17/2025,WH,N,N,N
42258,VEH,7SAYGDEE4NF324638,PAS,BROOKLYN,NY,11225,KINGS,2022.0,TESLA,SUBN,ELECTRIC,4416.0,,,11/10/2023,12/31/2025,WH,N,N,N
42259,VEH,7SAYGDEE4NF324512,PAS,FOREST HILLS,NY,11375,QUEENS,2022.0,TESLA,SUBN,ELECTRIC,4416.0,,,10/24/2023,12/09/2025,BL,N,N,N
42263,VEH,7SAYGDEE4NF321951,PAS,BROOKLYN,NY,11203,KINGS,2022.0,TESLA,SUBN,ELECTRIC,4416.0,,,12/10/2023,12/04/2025,RD,N,N,N
42264,VEH,7SAYGDEE4NF321934,PAS,BROOKLYN,NY,11216,KINGS,2022.0,TESLA,SUBN,ELECTRIC,4416.0,,,11/09/2023,12/02/2025,GY,N,N,N
42266,VEH,7SAYGDEE4NF321447,PAS,STATEN ISLAND,NY,10306,RICHMOND,2022.0,TESLA,SUBN,ELECTRIC,4416.0,,,12/28/2023,12/02/2025,WH,N,N,N
42269,VEH,7SAYGDEE4NF321013,PAS,BROOKLYN,NY,11228,KINGS,2022.0,TESLA,SUBN,ELECTRIC,4416.0,,,09/25/2023,11/30/2025,WH,N,N,N
42274,VEH,7SAYGDEE4NF320475,PAS,STATEN ISLAND,NY,10301,RICHMOND,2022.0,TESLA,SUBN,ELECTRIC,4416.0,,,10/30/2023,11/30/2025,WH,N,N,N
42284,VEH,7SAYGDEE4NF315681,PAS,BROOKLYN,NY,11201,KINGS,2022.0,TESLA,SUBN,ELECTRIC,4416.0,,,12/01/2023,11/23/2025,GY,N,N,N
42300,VEH,7SAYGDEE4NF310173,PAS,MASPETH,NY,11378,QUEENS,2022.0,TESLA,SUBN,ELECTRIC,5302.0,,,11/20/2023,11/20/2025,WH,N,N,N
42303,VEH,7SAYGDEE4NF309265,PAS,STATEN ISLAND,NY,10312,RICHMOND,2022.0,TESLA,SUBN,ELECTRIC,4416.0,,,03/07/2023,04/06/2025,BL,N,N,N
42306,VEH,7SAYGDEE4NF308634,PAS,NEW YORK,NY,10025,NEW YORK,2022.0,TESLA,SUBN,ELECTRIC,4416.0,,,10/18/2023,11/22/2025,WH,N,N,N
42313,VEH,7SAYGDEE4NA021906,PAS,FLUSHING,NY,11367,QUEENS,2022.0,TESLA,SUBN,ELECTRIC,4364.0,,,11/06/2022,11/05/2024,GY,N,N,N
42314,VEH,7SAYGDEE4NA021792,PAS,LITTLE NECK,NY,11362,QUEENS,2022.0,TESLA,SUBN,ELECTRIC,4356.0,,,12/01/2022,11/30/2024,WH,N,N,N
42321,VEH,7SAYGDEE4NA020948,PAS,OZONE PARK,NY,11417,QUEENS,2022.0,TESLA,SUBN,ELECTRIC,4364.0,,,10/27/2022,10/26/2024,RD,N,N,N
42336,VEH,7SAYGDEE4NA018570,PAS,STATEN ISLAND,NY,10301,RICHMOND,2022.0,TESLA,SUBN,ELECTRIC,4364.0,,,03/28/2024,02/13/2026,WH,N,N,N
42339,VEH,7SAYGDEE4NA018178,PAS,NEW YORK,NY,10001,NEW YORK,2022.0,TESLA,SUBN,ELECTRIC,4364.0,,,07/24/2024,10/13/2026,GY,N,N,N
42345,VEH,7SAYGDEE4NA017340,PAS,NEW YORK,NY,10011,NEW YORK,2022.0,TESLA,SUBN,ELECTRIC,4364.0,,,08/21/2024,10/15/2026,GY,N,N,N
42347,VEH,7SAYGDEE4NA017208,PAS,FRESH MEADOWS,NY,11366,QUEENS,2022.0,TESLA,SUBN,ELECTRIC,4364.0,,,10/06/2022,10/05/2024,GY,N,N,N
42348,VEH,7SAYGDEE4NA017161,PAS,BROOKLYN,NY,11237,KINGS,2022.0,TESLA,SUBN,ELECTRIC,4364.0,,,08/26/2024,10/31/2026,BK,N,N,N
42349,VEH,7SAYGDEE4NA017001,PAS,BROOKLYN,NY,11238,KINGS,2022.0,TESLA,SUBN,ELECTRIC,4364.0,,,01/12/2023,10/31/2024,WH,N,Y,N
42353,VEH,7SAYGDEE4NA016298,PAS,BROOKLYN,NY,11235,KINGS,2022.0,TESLA,SUBN,ELECTRIC,4364.0,,,09/11/2024,10/19/2026,BK,N,N,N
42356,VEH,7SAYGDEE4NA016138,PAS,ELMHURST,NY,11373,QUEENS,2022.0,TESLA,SUBN,ELECTRIC,4364.0,,,09/23/2024,10/07/2026,BK,N,N,N
42358,VEH,7SAYGDEE4NA015040,PAS,BROOKLYN,NY,11235,KINGS,2022.0,TESLA,SUBN,ELECTRIC,4364.0,,,08/24/2024,10/05/2026,BK,N,N,N
42364,VEH,7SAYGDEE4NA014518,PAS,BROOKLYN,NY,11229,KINGS,2022.0,TESLA,SUBN,ELECTRIC,4364.0,,,08/13/2024,09/25/2026,WH,N,N,N
42367,VEH,7SAYGDEE4NA014244,PAS,BROOKLYN,NY,11230,KINGS,2022.0,TESLA,SUBN,ELECTRIC,4364.0,,,07/02/2024,09/25/2026,WH,N,N,N
42368,VEH,7SAYGDEE4NA014194,PAS,BROOKLYN,NY,11218,KINGS,2022.0,TESLA,SUBN,ELECTRIC,4364.0,,,06/25/2024,09/23/2026,GY,N,N,N
42375,VEH,7SAYGDEE4NA012879,PAS,STATEN ISLAND,NY,10309,RICHMOND,2022.0,TESLA,SUBN,ELECTRIC,4364.0,,,09/23/2024,09/24/2026,WH,N,N,N
42384,VEH,7SAYGDEE4NA011974,PAS,NEW YORK,NY,10021,NEW YORK,2022.0,TESLA,SUBN,ELECTRIC,4364.0,,,08/07/2024,09/17/2026,WH,N,N,N
42386,VEH,7SAYGDEE4NA011926,PAS,BROOKLYN,NY,11201,KINGS,2022.0,TESLA,SUBN,ELECTRIC,4364.0,,,06/18/2024,09/11/2026,WH,N,N,N
42388,VEH,7SAYGDEE4NA011151,PAS,BROOKLYN,NY,11229,KINGS,2022.0,TESLA,SUBN,ELECTRIC,4364.0,,,03/03/2023,04/15/2025,GY,N,N,N
42392,VEH,7SAYGDEE4NA010338,PAS,NEW YORK,NY,10025,NEW YORK,2022.0,TESLA,SUBN,ELECTRIC,4364.0,,,07/14/2024,09/13/2026,WH,N,N,N
42409,VEH,7SAYGDEE4NA008041,PAS,BROOKLYN,NY,11235,KINGS,2022.0,TESLA,SUBN,ELECTRIC,4364.0,,,09/21/2024,09/16/2026,GY,N,N,N
42412,VEH,7SAYGDEE4NA007942,PAS,NEW YORK,NY,10023,NEW YORK,2022.0,TESLA,SUBN,ELECTRIC,4364.0,,,07/09/2024,08/15/2026,BL,N,N,N
42422,VEH,7SAYGDEE3RF994932,PAS,STATEN ISLAND,NY,10314,RICHMOND,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,02/08/2024,02/07/2026,GY,N,N,N
42424,VEH,7SAYGDEE3RF994686,PAS,STATEN ISLAND,NY,10314,RICHMOND,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,02/16/2024,02/15/2026,BK,N,N,N
42434,VEH,7SAYGDEE3RF985566,PAS,QUEENS VILLAGE,NY,11427,QUEENS,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,06/05/2024,07/18/2026,GY,N,N,N
42437,VEH,7SAYGDEE3RF981565,PAS,WOODSIDE,NY,11377,QUEENS,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,02/10/2024,02/27/2025,BK,N,N,N
42441,VEH,7SAYGDEE3RF193658,PAS,SUNNYSIDE,NY,11377,QUEENS,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,09/21/2024,09/20/2026,GY,N,N,N
42446,VEH,7SAYGDEE3RF180716,PAS,WOODSIDE,NY,11377,QUEENS,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,09/21/2024,08/25/2026,BK,N,N,N
42447,VEH,7SAYGDEE3RF180358,PAS,BROOKLYN,NY,11235,KINGS,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,09/13/2024,08/26/2025,GY,N,N,N
42450,VEH,7SAYGDEE3RF178528,PAS,FOREST HILLS,NY,11375,QUEENS,2024.0,TESLA,SUBN,ELECTRIC,4363.0,,,09/20/2024,10/30/2024,GY,N,N,N
42453,VEH,7SAYGDEE3RF170543,PAS,FLUSHING,NY,11358,QUEENS,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,08/22/2024,08/21/2026,WH,N,N,N
42455,VEH,7SAYGDEE3RF168503,PAS,BROOKLYN,NY,11222,KINGS,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,08/24/2024,08/23/2026,WH,N,N,N
42458,VEH,7SAYGDEE3RF164208,PAS,NEW YORK,NY,10025,NEW YORK,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,08/18/2024,02/08/2026,BK,N,N,N
42463,VEH,7SAYGDEE3RF158831,PAS,NEW YORK CITY,NY,10016,NEW YORK,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,08/03/2024,08/02/2026,GY,N,N,N
42468,VEH,7SAYGDEE3RF156853,PAS,BRONX,NY,10473,BRONX,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,07/30/2024,10/06/2025,BL,N,N,N
42474,VEH,7SAYGDEE3RF152995,PAS,FOREST HILLS,NY,11375,QUEENS,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,07/28/2024,07/27/2026,GY,N,N,N
42476,VEH,7SAYGDEE3RF150972,PAS,BROOKLYN,NY,11223,KINGS,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,08/01/2024,08/01/2025,GY,N,N,N
42482,VEH,7SAYGDEE3RF133234,PAS,FLUSHING,NY,11358,QUEENS,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,07/17/2024,07/16/2026,GY,N,N,N
42488,VEH,7SAYGDEE3RF130415,PAS,FLUSHING,NY,11358,QUEENS,2024.0,TESLA,SUBN,ELECTRIC,4363.0,,,07/19/2024,07/18/2026,GY,N,N,N
42490,VEH,7SAYGDEE3RF128857,PAS,WOODHAVEN,NY,11421,QUEENS,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,07/21/2024,07/20/2026,WH,N,N,N
42497,VEH,7SAYGDEE3RF083788,PAS,MIDDLE VILLAGE,NY,11379,QUEENS,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,07/30/2024,08/11/2026,GY,N,N,N
42498,VEH,7SAYGDEE3RF082771,PAS,QUEENS,NY,11354,QUEENS,2024.0,TESLA,SUBN,ELECTRIC,4363.0,,,06/06/2024,06/05/2026,WH,N,N,N
42505,VEH,7SAYGDEE3RF038947,PAS,EAST NORWICH,NY,11732,NEW YORK,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,03/30/2024,05/19/2025,GY,N,N,N
42510,VEH,7SAYGDEE3RF036941,PAS,JAMAICA,NY,11432,QUEENS,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,03/25/2024,03/24/2026,GY,N,N,N
42513,VEH,7SAYGDEE3RF034963,PAS,JAMAICA,NY,11432,QUEENS,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,03/31/2024,10/19/2024,GY,N,N,N
42523,VEH,7SAYGDEE3RF032730,PAS,DOUGLASTON,NY,11362,QUEENS,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,03/19/2024,07/05/2025,GY,N,N,N
42525,VEH,7SAYGDEE3RF032257,PAS,NEW YORK,NY,10025,NEW YORK,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,03/12/2024,12/13/2024,WH,N,N,N
42526,VEH,7SAYGDEE3RF025695,PAS,SAINT ALBANS,NY,11412,QUEENS,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,04/22/2024,04/21/2026,BK,N,N,N
42533,VEH,7SAYGDEE3RA326822,PAS,BRONX,NY,10456,BRONX,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,09/13/2024,07/07/2026,BK,N,N,N
42537,VEH,7SAYGDEE3RA325735,PAS,FLUSHING,NY,11367,QUEENS,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,09/08/2024,08/02/2025,GY,N,N,N
42540,VEH,7SAYGDEE3RA324715,PAS,BELLEROSE,NY,11426,QUEENS,2024.0,TESLA,SUBN,ELECTRIC,4363.0,,,09/21/2024,09/20/2026,GY,N,N,N
42541,VEH,7SAYGDEE3RA324486,PAS,FLUSHING,NY,11355,QUEENS,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,09/03/2024,09/02/2026,WH,N,N,N
42543,VEH,7SAYGDEE3RA324049,PAS,QUEENS VILLAGE,NY,11427,QUEENS,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,09/10/2024,09/09/2026,WH,N,N,N
42545,VEH,7SAYGDEE3RA322902,PAS,BROOKLYN,NY,11229,KINGS,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,08/25/2024,08/24/2026,BL,N,N,N
42547,VEH,7SAYGDEE3RA321765,PAS,FRESH MEADOWS,NY,11365,QUEENS,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,08/25/2024,08/11/2026,GY,N,N,N
42549,VEH,7SAYGDEE3RA321622,PAS,BAYSIDE,NY,11361,QUEENS,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,09/01/2024,08/31/2026,WH,N,N,N
42554,VEH,7SAYGDEE3RA320776,PAS,NEW YORK,NY,10025,NEW YORK,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,09/16/2024,09/15/2026,BL,N,N,N
42557,VEH,7SAYGDEE3RA320048,PAS,STATEN ISLAND,NY,10312,RICHMOND,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,08/29/2024,08/08/2025,GY,N,N,N
42558,VEH,7SAYGDEE3RA319871,PAS,BRONX,NY,10466,BRONX,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,09/02/2024,09/01/2026,GY,N,N,N
42565,VEH,7SAYGDEE3RA318428,PAS,FAR ROCKAWAY,NY,11691,QUEENS,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,08/17/2024,08/16/2026,GY,N,N,N
42566,VEH,7SAYGDEE3RA317473,PAS,STATEN ISLAND,NY,10314,RICHMOND,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,08/13/2024,09/25/2026,WH,N,N,N
42577,VEH,7SAYGDEE3RA311978,PAS,WOODSIDE,NY,11377,QUEENS,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,08/08/2024,08/07/2026,GY,N,N,N
42578,VEH,7SAYGDEE3RA311785,PAS,BROOKLYN,NY,11217,KINGS,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,08/14/2024,08/13/2026,GY,N,N,N
42579,VEH,7SAYGDEE3RA311687,PAS,GLEN OAKS,NY,11004,QUEENS,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,08/09/2024,08/08/2026,GY,N,N,N
42581,VEH,7SAYGDEE3RA311219,PAS,NEW YORK,NY,10025,NEW YORK,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,08/28/2024,08/11/2026,GY,N,N,N
42590,VEH,7SAYGDEE3RA305646,PAS,BROOKLYN,NY,11201,KINGS,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,07/13/2024,07/12/2026,GY,N,N,N
42599,VEH,7SAYGDEE3RA303086,PAS,NEW YORK CITY,NY,10024,NEW YORK,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,07/26/2024,07/31/2026,WH,N,N,N
42616,VEH,7SAYGDEE3RA300950,PAS,BROOKLYN,NY,11210,KINGS,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,06/27/2024,06/26/2026,GY,N,N,N
42627,VEH,7SAYGDEE3RA299010,PAS,BROOKLYN,NY,11229,KINGS,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,06/26/2024,06/25/2026,GY,N,N,N
42631,VEH,7SAYGDEE3RA296530,PAS,FLUSHING,NY,11354,QUEENS,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,06/26/2024,12/02/2024,GY,N,N,N
42635,VEH,7SAYGDEE3RA295751,PAS,STATEN ISLAND,NY,10304,RICHMOND,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,06/23/2024,06/22/2026,GY,N,N,N
42636,VEH,7SAYGDEE3RA294843,PAS,BROOKLYN,NY,11217,KINGS,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,06/19/2024,11/26/2025,BK,N,N,N
42637,VEH,7SAYGDEE3RA294485,PAS,BROOKLYN,NY,11223,KINGS,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,06/14/2024,06/13/2026,WH,N,N,N
42647,VEH,7SAYGDEE3RA292154,PAS,STATEN ISLAND,NY,10308,RICHMOND,2024.0,TESLA,SUBN,ELECTRIC,4363.0,,,07/23/2024,06/12/2026,GY,N,N,N
42649,VEH,7SAYGDEE3RA291229,PAS,HOLLISWOOD,NY,11423,QUEENS,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,06/11/2024,06/10/2026,RD,N,N,N
42652,VEH,7SAYGDEE3RA290209,PAS,STATEN ISLAND,NY,10312,RICHMOND,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,05/31/2024,05/30/2026,WH,N,N,N
42653,VEH,7SAYGDEE3RA290128,PAS,STATEN ISLAND,NY,10314,RICHMOND,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,06/04/2024,06/03/2026,GY,N,N,N
42660,VEH,7SAYGDEE3RA288170,PAS,MASPETH,NY,11378,QUEENS,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,06/18/2024,06/17/2026,GY,N,N,N
42661,VEH,7SAYGDEE3RA288007,PAS,STATEN ISLAND,NY,10309,RICHMOND,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,05/18/2024,05/17/2026,GY,N,N,N
42663,VEH,7SAYGDEE3RA287875,PAS,REGO PARK,NY,11374,QUEENS,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,05/19/2024,06/13/2026,GY,N,N,N
42666,VEH,7SAYGDEE3RA287150,PAS,FLUSHING,NY,11364,QUEENS,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,06/23/2024,06/22/2026,RD,N,N,N
42672,VEH,7SAYGDEE3RA285947,PAS,STATEN ISLAND,NY,10309,RICHMOND,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,05/20/2024,05/19/2026,GY,N,N,N
42679,VEH,7SAYGDEE3RA285124,PAS,BELLEROSE,NY,11427,QUEENS,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,06/03/2024,06/02/2026,GY,N,N,N
42687,VEH,7SAYGDEE3RA283664,PAS,FLUSHING,NY,11354,QUEENS,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,05/23/2024,05/22/2026,WH,N,N,N
42690,VEH,7SAYGDEE3RA283504,PAS,FLUSHING,NY,11366,QUEENS,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,05/23/2024,05/22/2026,GY,N,N,N
42692,VEH,7SAYGDEE3RA283082,PAS,NEW YORK CITY,NY,10028,NEW YORK,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,05/10/2024,05/09/2026,GY,N,N,N
42715,VEH,7SAYGDEE3RA277315,PAS,ELMHURST,NY,11373,QUEENS,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,05/17/2024,05/16/2026,GY,N,N,N
42718,VEH,7SAYGDEE3RA275631,PAS,BAYSIDE,NY,11360,QUEENS,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,05/09/2024,05/08/2026,GY,N,N,N
42720,VEH,7SAYGDEE3RA275161,PAS,BRONX,NY,10467,BRONX,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,06/19/2024,06/18/2026,RD,N,N,N
42727,VEH,7SAYGDEE3RA273801,PAS,JAMAICA ESTS,NY,11432,QUEENS,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,05/04/2024,12/05/2025,GY,N,N,N
42731,VEH,7SAYGDEE3RA273412,PAS,GLENDALE,NY,11385,QUEENS,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,05/05/2024,05/04/2026,WH,N,N,N
42732,VEH,7SAYGDEE3RA273359,PAS,CAMBRIA HGTS,NY,11411,QUEENS,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,04/24/2024,04/23/2026,GY,N,N,N
42738,VEH,7SAYGDEE3RA271918,PAS,BROOKLYN,NY,11209,KINGS,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,04/29/2024,06/22/2025,GY,N,N,N
42744,VEH,7SAYGDEE3RA270350,PAS,BRONX,NY,10466,BRONX,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,05/07/2024,05/06/2026,RD,N,N,N
42753,VEH,7SAYGDEE3RA267058,PAS,BROOKLYN,NY,11228,KINGS,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,05/15/2024,05/14/2026,WH,N,N,N
42754,VEH,7SAYGDEE3RA266993,PAS,STATEN ISLAND,NY,10314,RICHMOND,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,05/04/2024,05/03/2026,GY,N,N,N
42758,VEH,7SAYGDEE3RA265990,PAS,FLUSHING,NY,11375,QUEENS,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,05/11/2024,12/18/2024,BK,N,N,N
42761,VEH,7SAYGDEE3RA265407,PAS,CAMBRIA HGTS,NY,11411,QUEENS,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,04/21/2024,04/20/2026,WH,N,N,N
42764,VEH,7SAYGDEE3RA263852,PAS,BRONX,NY,10461,BRONX,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,06/28/2024,05/25/2026,GY,N,N,N
42766,VEH,7SAYGDEE3RA263169,PAS,BAYSIDE,NY,11360,QUEENS,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,04/14/2024,03/21/2025,WH,N,N,N
42784,VEH,7SAYGDEE3RA259977,PAS,STATEN ISLAND,NY,10312,RICHMOND,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,03/31/2024,09/08/2025,WH,N,N,N
42803,VEH,7SAYGDEE3RA253595,PAS,BROOKLYN,NY,11223,KINGS,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,03/29/2024,03/28/2026,GY,N,N,N
42806,VEH,7SAYGDEE3RA252687,PAS,OAKLAND GDNS,NY,11364,QUEENS,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,03/21/2024,03/11/2026,WH,N,N,N
42813,VEH,7SAYGDEE3RA251510,PAS,STATEN ISLAND,NY,10306,RICHMOND,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,08/08/2024,09/01/2026,WH,N,N,N
42815,VEH,7SAYGDEE3RA250440,PAS,MIDDLE VILLAGE,NY,11379,QUEENS,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,03/17/2024,03/31/2025,WH,N,N,N
42817,VEH,7SAYGDEE3RA248994,PAS,BRONX,NY,10469,BRONX,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,03/26/2024,03/25/2026,GY,N,N,N
42821,VEH,7SAYGDEE3RA248610,PAS,BROOKLYN,NY,11226,KINGS,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,03/05/2024,03/04/2026,WH,N,N,N
42836,VEH,7SAYGDEE3RA245979,PAS,STATEN ISLAND,NY,10314,RICHMOND,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,04/11/2024,04/10/2026,GY,N,N,N
42843,VEH,7SAYGDEE3RA243794,PAS,BROOKLYN,NY,11211,KINGS,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,04/05/2024,11/25/2024,WH,N,N,N
42847,VEH,7SAYGDEE3RA242855,PAS,BROOKLYN,NY,11222,KINGS,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,03/19/2024,03/18/2026,WH,N,N,N
42849,VEH,7SAYGDEE3RA242077,PAS,WHITESTONE,NY,11357,QUEENS,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,03/13/2024,03/12/2026,GY,N,N,N
42856,VEH,7SAYGDEE3RA240314,PAS,LITTLE NECK,NY,11362,QUEENS,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,02/27/2024,02/26/2026,WH,N,N,N
42860,VEH,7SAYGDEE3RA240006,PAS,BROOKLYN,NY,11209,KINGS,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,02/25/2024,05/03/2025,WH,N,N,N
42864,VEH,7SAYGDEE3RA237980,PAS,NEW YORK,NY,10016,NEW YORK,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,04/28/2024,04/27/2026,GY,N,N,N
42889,VEH,7SAYGDEE3RA230477,PAS,BROOKLYN,NY,11204,KINGS,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,09/12/2024,10/26/2026,GY,N,N,N
42896,VEH,7SAYGDEE3RA228390,PAS,JAMAICA,NY,11434,QUEENS,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,02/13/2024,02/12/2026,GY,N,N,N
42900,VEH,7SAYGDEE3RA226283,PAS,WHITESTONE,NY,11357,QUEENS,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,08/07/2024,09/27/2026,GY,N,N,N
42904,VEH,7SAYGDEE3RA225554,PAS,STATEN ISLAND,NY,10305,RICHMOND,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,03/09/2024,06/03/2025,BK,N,N,N
42913,VEH,7SAYGDEE3RA223240,PAS,STATEN ISLAND,NY,10307,RICHMOND,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,02/04/2024,02/03/2026,RD,N,N,N
42921,VEH,7SAYGDEE3RA220905,PAS,MASPETH,NY,11378,QUEENS,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,03/31/2024,03/30/2026,BK,N,N,N
42922,VEH,7SAYGDEE3RA220709,PAS,STATEN ISLAND,NY,10309,RICHMOND,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,08/08/2024,08/11/2026,BK,N,N,N
42926,VEH,7SAYGDEE3RA218443,PAS,BRONX,NY,10473,BRONX,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,02/09/2024,03/16/2025,GY,N,N,N
42932,VEH,7SAYGDEE3RA216966,PAS,BROOKLYN,NY,11230,KINGS,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,01/23/2024,01/22/2026,GY,N,N,N
42941,VEH,7SAYGDEE3RA215851,PAS,BROOKLYN,NY,11225,KINGS,2024.0,TESLA,SUBN,ELECTRIC,4364.0,,,01/27/2024,01/26/2026,BK,N,N,N
42945,VEH,7SAYGDEE3PF979988,PAS,BROOKLYN,NY,11218,KINGS,2023.0,TESLA,SUBN,ELECTRIC,4364.0,,,01/18/2024,01/31/2026,BK,N,N,N
42947,VEH,7SAYGDEE3PF939216,PAS,BROOKLYN,NY,11216,KINGS,2023.0,TESLA,SUBN,ELECTRIC,4364.0,,,01/12/2024,01/11/2026,BK,N,N,N
42954,VEH,7SAYGDEE3PF917412,PAS,ASTORIA,NY,11103,QUEENS,2023.0,TESLA,SUBN,ELECTRIC,5224.0,,,12/05/2023,12/04/2025,BK,N,N,N
